-5.3513	-0.00439641	
-5.35114	-0.00418684	
-5.35098	-0.00439985	
-5.35082	-0.00480797	
-5.35067	-0.00528258	
-5.35051	-0.00558265	
-5.35035	-0.00548017	
-5.35019	-0.00511689	
-5.35003	-0.00468869	
-5.34988	-0.00476577	
-5.34972	-0.00551186	
-5.34956	-0.00584689	
-5.3494	-0.00556321	
-5.34924	-0.00545058	
-5.34909	-0.00523468	
-5.34893	-0.00461076	
-5.34877	-0.00394321	
-5.34861	-0.00338823	
-5.34845	-0.00327653	
-5.3483	-0.00366106	
-5.34814	-0.00396517	
-5.34798	-0.00404596	
-5.34782	-0.0042351	
-5.34766	-0.00475577	
-5.34751	-0.00518893	
-5.34735	-0.00503102	
-5.34719	-0.00495853	
-5.34703	-0.00540902	
-5.34687	-0.00575048	
-5.34672	-0.00588482	
-5.34656	-0.00579979	
-5.3464	-0.00528914	
-5.34624	-0.00485124	
-5.34608	-0.0047514	
-5.34593	-0.00475944	
-5.34577	-0.00467122	
-5.34561	-0.00437687	
-5.34545	-0.00420639	
-5.3453	-0.00404326	
-5.34514	-0.00351728	
-5.34498	-0.0032659	
-5.34482	-0.00353701	
-5.34466	-0.0038775	
-5.34451	-0.00425043	
-5.34435	-0.00446908	
-5.34419	-0.0045282	
-5.34403	-0.00456034	
-5.34387	-0.00418724	
-5.34372	-0.00363384	
-5.34356	-0.00335803	
-5.3434	-0.00332543	
-5.34324	-0.00367657	
-5.34308	-0.00418603	
-5.34293	-0.00460382	
-5.34277	-0.00498827	
-5.34261	-0.00485316	
-5.34245	-0.00439764	
-5.34229	-0.00437578	
-5.34214	-0.00464138	
-5.34198	-0.0051884	
-5.34182	-0.00577675	
-5.34166	-0.00568918	
-5.3415	-0.00550415	
-5.34135	-0.00574987	
-5.34119	-0.00578891	
-5.34103	-0.0055585	
-5.34087	-0.00545996	
-5.34071	-0.00539663	
-5.34056	-0.00509733	
-5.3404	-0.00481787	
-5.34024	-0.00496973	
-5.34008	-0.00484946	
-5.33992	-0.00406334	
-5.33977	-0.00360297	
-5.33961	-0.00343228	
-5.33945	-0.00311118	
-5.33929	-0.00345387	
-5.33913	-0.00416035	
-5.33898	-0.00409097	
-5.33882	-0.0038488	
-5.33866	-0.00436257	
-5.3385	-0.00517064	
-5.33835	-0.00544655	
-5.33819	-0.00504444	
-5.33803	-0.00443984	
-5.33787	-0.00411066	
-5.33771	-0.00417145	
-5.33756	-0.00440469	
-5.3374	-0.00444354	
-5.33724	-0.00409295	
-5.33708	-0.00351693	
-5.33692	-0.00325564	
-5.33677	-0.00361979	
-5.33661	-0.00418225	
-5.33645	-0.00469672	
-5.33629	-0.00535072	
-5.33613	-0.0058283	
-5.33598	-0.00569549	
-5.33582	-0.00509498	
-5.33566	-0.00445578	
-5.3355	-0.00404148	
-5.33534	-0.00361046	
-5.33519	-0.00309099	
-5.33503	-0.00302646	
-5.33487	-0.00337073	
-5.33471	-0.00357828	
-5.33455	-0.0037243	
-5.3344	-0.00398479	
-5.33424	-0.00423799	
-5.33408	-0.00430738	
-5.33392	-0.00414541	
-5.33376	-0.00417362	
-5.33361	-0.00435277	
-5.33345	-0.00409075	
-5.33329	-0.00381543	
-5.33313	-0.00382503	
-5.33297	-0.00346355	
-5.33282	-0.00313902	
-5.33266	-0.0033287	
-5.3325	-0.0032495	
-5.33234	-0.00304345	
-5.33219	-0.00351832	
-5.33203	-0.00422109	
-5.33187	-0.00448419	
-5.33171	-0.00447733	
-5.33155	-0.00448314	
-5.3314	-0.00440074	
-5.33124	-0.0042649	
-5.33108	-0.00426924	
-5.33092	-0.00399673	
-5.33076	-0.00340192	
-5.33061	-0.00328701	
-5.33045	-0.00348389	
-5.33029	-0.00353669	
-5.33013	-0.00396469	
-5.32997	-0.0046727	
-5.32982	-0.00501227	
-5.32966	-0.0051039	
-5.3295	-0.00534252	
-5.32934	-0.00566714	
-5.32918	-0.00550838	
-5.32903	-0.00477526	
-5.32887	-0.00411288	
-5.32871	-0.00359562	
-5.32855	-0.00328173	
-5.32839	-0.00374624	
-5.32824	-0.00462427	
-5.32808	-0.0051431	
-5.32792	-0.00535104	
-5.32776	-0.00523496	
-5.3276	-0.00448995	
-5.32745	-0.00367247	
-5.32729	-0.00368141	
-5.32713	-0.00399401	
-5.32697	-0.00390732	
-5.32681	-0.00413279	
-5.32666	-0.00462167	
-5.3265	-0.00455254	
-5.32634	-0.00440053	
-5.32618	-0.0044916	
-5.32602	-0.00460748	
-5.32587	-0.00485595	
-5.32571	-0.00476312	
-5.32555	-0.00431162	
-5.32539	-0.00414288	
-5.32524	-0.00388239	
-5.32508	-0.00348407	
-5.32492	-0.00364701	
-5.32476	-0.00417177	
-5.3246	-0.0045662	
-5.32445	-0.00468808	
-5.32429	-0.00447782	
-5.32413	-0.00404063	
-5.32397	-0.00358301	
-5.32381	-0.0035282	
-5.32366	-0.00398448	
-5.3235	-0.00418829	
-5.32334	-0.00361541	
-5.32318	-0.00294957	
-5.32302	-0.00304563	
-5.32287	-0.00340501	
-5.32271	-0.00319287	
-5.32255	-0.00275532	
-5.32239	-0.00241252	
-5.32223	-0.00217327	
-5.32208	-0.00233384	
-5.32192	-0.00253867	
-5.32176	-0.00249253	
-5.3216	-0.0023777	
-5.32144	-0.0019123	
-5.32129	-0.00153757	
-5.32113	-0.00200347	
-5.32097	-0.00271621	
-5.32081	-0.00309193	
-5.32065	-0.00313621	
-5.3205	-0.00281317	
-5.32034	-0.00237217	
-5.32018	-0.00219158	
-5.32002	-0.00256005	
-5.31986	-0.00334348	
-5.31971	-0.00395199	
-5.31955	-0.00405124	
-5.31939	-0.00366279	
-5.31923	-0.00329006	
-5.31908	-0.0031291	
-5.31892	-0.00262725	
-5.31876	-0.00228929	
-5.3186	-0.00257834	
-5.31844	-0.0026336	
-5.31829	-0.00266885	
-5.31813	-0.00298481	
-5.31797	-0.00276483	
-5.31781	-0.00247068	
-5.31765	-0.00289494	
-5.3175	-0.00370703	
-5.31734	-0.00440291	
-5.31718	-0.00435246	
-5.31702	-0.0037536	
-5.31686	-0.00360063	
-5.31671	-0.00386394	
-5.31655	-0.00404012	
-5.31639	-0.00412858	
-5.31623	-0.00424832	
-5.31607	-0.00419073	
-5.31592	-0.00384302	
-5.31576	-0.00396162	
-5.3156	-0.00460064	
-5.31544	-0.00488522	
-5.31528	-0.00514158	
-5.31513	-0.00536897	
-5.31497	-0.0048132	
-5.31481	-0.00428927	
-5.31465	-0.004328	
-5.31449	-0.00425789	
-5.31434	-0.00424918	
-5.31418	-0.00438537	
-5.31402	-0.00415429	
-5.31386	-0.00375982	
-5.3137	-0.00369915	
-5.31355	-0.00393455	
-5.31339	-0.00404597	
-5.31323	-0.00398082	
-5.31307	-0.00408441	
-5.31291	-0.00412189	
-5.31276	-0.00366428	
-5.3126	-0.00317988	
-5.31244	-0.00320637	
-5.31228	-0.00297982	
-5.31213	-0.00186333	
-5.31197	-0.00108965	
-5.31181	-0.00144502	
-5.31165	-0.00214044	
-5.31149	-0.00299532	
-5.31134	-0.00374339	
-5.31118	-0.00372835	
-5.31102	-0.00369012	
-5.31086	-0.00411085	
-5.3107	-0.00436273	
-5.31055	-0.00449859	
-5.31039	-0.00486838	
-5.31023	-0.00538641	
-5.31007	-0.00560327	
-5.30991	-0.00514571	
-5.30976	-0.00454906	
-5.3096	-0.00428728	
-5.30944	-0.00415309	
-5.30928	-0.00409763	
-5.30912	-0.0041191	
-5.30897	-0.00422268	
-5.30881	-0.00426914	
-5.30865	-0.00393803	
-5.30849	-0.00351512	
-5.30833	-0.00315987	
-5.30818	-0.00259046	
-5.30802	-0.00210748	
-5.30786	-0.00203933	
-5.3077	-0.00230437	
-5.30754	-0.00283771	
-5.30739	-0.00363739	
-5.30723	-0.0045277	
-5.30707	-0.00477033	
-5.30691	-0.00431328	
-5.30675	-0.00404656	
-5.3066	-0.00376635	
-5.30644	-0.00330807	
-5.30628	-0.00345947	
-5.30612	-0.00395242	
-5.30597	-0.00440232	
-5.30581	-0.00500091	
-5.30565	-0.00522745	
-5.30549	-0.00499755	
-5.30533	-0.0048669	
-5.30518	-0.00489864	
-5.30502	-0.00495398	
-5.30486	-0.00468727	
-5.3047	-0.00417332	
-5.30454	-0.00407843	
-5.30439	-0.00424426	
-5.30423	-0.00427593	
-5.30407	-0.0043492	
-5.30391	-0.00436982	
-5.30375	-0.00425475	
-5.3036	-0.00440261	
-5.30344	-0.00500608	
-5.30328	-0.005532	
-5.30312	-0.00546926	
-5.30296	-0.0052574	
-5.30281	-0.00522426	
-5.30265	-0.0050621	
-5.30249	-0.00504348	
-5.30233	-0.00535098	
-5.30217	-0.00542039	
-5.30202	-0.00521198	
-5.30186	-0.00510555	
-5.3017	-0.00510076	
-5.30154	-0.00496085	
-5.30138	-0.00440616	
-5.30123	-0.00358423	
-5.30107	-0.00306982	
-5.30091	-0.00303814	
-5.30075	-0.0030531	
-5.30059	-0.0027312	
-5.30044	-0.0024	
-5.30028	-0.00245811	
-5.30012	-0.00255818	
-5.29996	-0.00258951	
-5.2998	-0.00291059	
-5.29965	-0.00326622	
-5.29949	-0.00345899	
-5.29933	-0.00380921	
-5.29917	-0.00404955	
-5.29902	-0.00374188	
-5.29886	-0.00310529	
-5.2987	-0.00249601	
-5.29854	-0.00228881	
-5.29838	-0.00262601	
-5.29823	-0.00300495	
-5.29807	-0.00318789	
-5.29791	-0.00346015	
-5.29775	-0.00378953	
-5.29759	-0.00395938	
-5.29744	-0.00385034	
-5.29728	-0.00348257	
-5.29712	-0.00329724	
-5.29696	-0.0035423	
-5.2968	-0.0038181	
-5.29665	-0.00392953	
-5.29649	-0.00407046	
-5.29633	-0.00415596	
-5.29617	-0.00404835	
-5.29601	-0.0039507	
-5.29586	-0.0038988	
-5.2957	-0.0036561	
-5.29554	-0.00334786	
-5.29538	-0.00342242	
-5.29522	-0.00403678	
-5.29507	-0.00471432	
-5.29491	-0.00491162	
-5.29475	-0.0049391	
-5.29459	-0.00506052	
-5.29443	-0.00483708	
-5.29428	-0.00462624	
-5.29412	-0.00496772	
-5.29396	-0.00508404	
-5.2938	-0.00456207	
-5.29364	-0.00409749	
-5.29349	-0.00409843	
-5.29333	-0.00443738	
-5.29317	-0.00472573	
-5.29301	-0.00466436	
-5.29286	-0.00431892	
-5.2927	-0.00408796	
-5.29254	-0.00464094	
-5.29238	-0.00577337	
-5.29222	-0.00635802	
-5.29207	-0.00611626	
-5.29191	-0.00555298	
-5.29175	-0.00509111	
-5.29159	-0.0048094	
-5.29143	-0.00445555	
-5.29128	-0.00439596	
-5.29112	-0.00472279	
-5.29096	-0.00435651	
-5.2908	-0.0033437	
-5.29064	-0.00281934	
-5.29049	-0.00301213	
-5.29033	-0.00360304	
-5.29017	-0.00397741	
-5.29001	-0.00383032	
-5.28985	-0.00378614	
-5.2897	-0.00384676	
-5.28954	-0.00342326	
-5.28938	-0.0027706	
-5.28922	-0.00262027	
-5.28906	-0.00324893	
-5.28891	-0.00390228	
-5.28875	-0.00379034	
-5.28859	-0.00346844	
-5.28843	-0.00349418	
-5.28827	-0.00352527	
-5.28812	-0.00365397	
-5.28796	-0.00427145	
-5.2878	-0.00486915	
-5.28764	-0.00472085	
-5.28748	-0.00411479	
-5.28733	-0.00373027	
-5.28717	-0.00370695	
-5.28701	-0.00377108	
-5.28685	-0.00344506	
-5.2867	-0.00290457	
-5.28654	-0.00301446	
-5.28638	-0.0036527	
-5.28622	-0.00400996	
-5.28606	-0.00386602	
-5.28591	-0.00355606	
-5.28575	-0.00382843	
-5.28559	-0.00468958	
-5.28543	-0.00521787	
-5.28527	-0.0051897	
-5.28512	-0.00474787	
-5.28496	-0.0040103	
-5.2848	-0.0034319	
-5.28464	-0.00308432	
-5.28448	-0.00283933	
