0.000252134	-533.367	
0.000557311	-252.631	
0.000862489	28.1045	
0.00116767	140.01	
0.00147284	251.915	
0.00177802	8.38916	
0.0020832	-235.137	
0.00238838	-203.204	
0.00269355	-171.271	
0.00299873	-494.769	
0.00330391	-818.268	
0.00360909	-626.39	
0.00391426	-434.512	
0.00421944	-455.894	
0.00452462	-477.275	
0.0048298	-327.605	
0.00513498	-177.935	
0.00544015	-241.524	
0.00574533	-305.113	
0.00605051	-262.072	
0.00635569	-219.032	
0.00666086	-69.3616	
0.00696604	80.3083	
0.00727122	-69.6394	
0.0075764	-219.587	
0.00788157	-262.905	
0.00818675	-306.224	
0.00849193	-65.1965	
0.00879711	175.831	
0.00910228	203.599	
0.00940746	231.367	
0.00971264	296.344	
0.0100178	361.322	
0.010323	213.04	
0.0106282	64.7583	
0.0109333	63.0923	
0.0112385	61.4263	
0.0115437	59.76	
0.0118489	58.094	
0.0121541	-111.014	
0.0124592	-280.122	
0.0127644	-235.97	
0.0130696	-191.819	
0.0133748	-23.2666	
0.0136799	145.286	
0.0139851	100.579	
0.0142903	55.8726	
0.0145955	-54.9221	
0.0149007	-165.717	
0.0152058	-276.512	
0.015511	-387.306	
0.0158162	-258.185	
0.0161214	-129.063	
0.0164265	0.0585938	
0.0167317	129.18	
0.0170369	95.0256	
0.0173421	60.8708	
0.0176473	-426.459	
0.0179524	-487.272	
0.0182576	-425.904	
0.0185628	-364.537	
0.018868	-169.882	
0.0191731	24.7722	
0.0194783	89.4719	
0.0197835	154.172	
0.0200887	485.445	
0.0203939	390.2	
0.020699	79.4753	
0.0210042	195.268	
0.0213094	284.404	
0.0216146	-52.9785	
0.0219197	-40.7605	
0.0222249	-28.5425	
0.0225301	-42.9819	
0.0228353	-57.4214	
0.0231405	-205.148	
0.0234456	-352.874	
0.0237508	-313.999	
0.024056	-275.123	
0.0243612	102.523	
0.0246663	53.6511	
0.0249715	31.4365	
0.0252767	9.22217	
0.0255819	0.336426	
0.0258871	-8.54956	
0.0261922	-284.009	
0.0264974	-132.951	
0.0268026	309.951	
0.0271078	326.334	
0.0274129	111.687	
0.0277181	-102.961	
0.0280233	-93.2422	
0.0283285	-83.5234	
0.0286337	-180.434	
0.0289388	-277.345	
0.029244	-254.297	
0.0295492	-231.25	
0.0298544	-208.202	
0.0301595	-185.155	
0.0304647	-106.571	
0.0307699	-27.9871	
0.0310751	263.856	
0.0313802	555.698	
0.0316854	487.111	
0.0319906	418.524	
0.0322958	163.335	
0.032601	-91.8538	
0.0329061	-282.621	
0.0332113	-46.8694	
0.0335165	28.9375	
0.0338217	104.744	
0.0341268	367.153	
0.034432	203.043	
0.0347372	278.85	
0.0350424	354.657	
0.0353476	334.942	
0.0356527	315.227	
0.0359579	295.511	
0.0362631	275.796	
0.0365683	432.686	
0.0368734	589.576	
0.0371786	391.034	
0.0374838	192.492	
0.037789	167.223	
0.0380942	141.954	
0.0383993	-123.232	
0.0387045	38.1008	
0.0390097	52.8181	
0.0393149	67.5352	
0.03962	348.826	
0.0399252	203.599	
0.0402304	138.344	
0.0405356	73.0889	
0.0408408	221.093	
0.0411459	369.097	
0.0414511	101.69	
0.0417563	260.801	
0.0420615	393.255	
0.0423666	525.709	
0.0426718	535.983	
0.042977	546.257	
0.0432822	76.6987	
0.0435874	33.658	
0.0438925	226.091	
0.0441977	-7.99414	
0.0445029	131.124	
0.0448081	270.242	
0.0451132	247.195	
0.0454184	224.147	
0.0457236	-12.1594	
0.0460288	-248.466	
0.046334	-212.09	
0.0466391	-175.713	
0.0469443	73.9219	
0.0472495	323.557	
0.0475547	359.933	
0.0478598	396.31	
0.048165	77.2539	
0.0484702	-241.802	
0.0487754	-293.173	
0.0490806	-344.544	
0.0493857	-40.4829	
0.0496909	263.578	
0.0499961	269.965	
0.0503013	276.351	
0.0506064	282.738	
0.0509116	289.125	
0.0512168	441.016	
0.051522	592.908	
0.0518271	149.451	
0.0521323	132.512	
0.0524375	-44.3704	
0.0527427	-221.253	
